регион,район,город,тип,население,широта,долгота,расстояние
Ростовская область,Куйбышевский,Миллерово,с,942,47.8269444444444,39.2502777777778,62
Ростовская область,Октябрьский,Керчик-Савров,х,1032,47.7663888888889,40.6,59
Ростовская область,Красносулинский,Русско-Прохоровский,х,245,47.9916666666667,40.1866666666667,58
Ростовская область,Веселовский,Веселый,п,9361,47.0913888888889,40.7408333333333,76
Ростовская область,Красносулинский,Долотинка,х,326,47.9972222222222,40.0483333333333,56
Ростовская область,Родионово-Несветайский,Юдино,х,216,47.4711111111111,39.6694444444444,19
Ростовская область,Аксайский,Российский,п,538,47.2944444444444,39.8913888888889,22
Ростовская область,Зерноградский,Попов,х,305,46.9105555555556,40.6511111111111,85
Ростовская область,Кагальницкий,Дачный,х,24,46.9805555555556,40.0044444444444,57
Ростовская область,Красносулинский,Чекунов,х,162,48.1227777777778,40.5433333333333,83
Ростовская область,Багаевский,Ясный,п,486,47.1408333333333,40.1558333333333,42
Ростовская область,Семикаракорский,Балабинка,х,406,47.4175,40.9055555555556,74
Краснодарский край,Кущёвский район,Водянский,х,0,46.7788888888889,39.5058333333333,85
Ростовская область,Белокалитвинский,Богураев,х,2588,48.1447222222222,40.6961111111111,92
Ростовская область,Каменский,Вишневецкий,х,461,48.3780555555556,40.0752777777778,98
Ростовская область,Багаевский,Манычская,ст-ца,1780,47.2347222222222,40.2572222222222,38
Ростовская область,Азовский,Елизаветинская,ст-ца,125,47.1369444444444,39.4775,52
Ростовская область,Октябрьский,Персиановский,п,6706,47.5113888888889,40.1097222222222,14
Ростовская область,Красносулинский,Михайловка,х,709,48.0327777777778,40.2108333333333,63
Ростовская область,Октябрьский,Аюта,х,36,47.6333333333333,40.0361111111111,17
Краснодарский край,Кущёвский район,Ивано-Слюсаревское,с,501,46.6619444444444,39.7530555555556,93
Ростовская область,Кагальницкий,Васильево-Шамшево,с,1104,46.87,39.9602777777778,69
Ростовская область,Усть-Донецкий,Керчикский,п,745,47.5091666666667,40.4538888888889,39
Ростовская область,Город Батайск,Батайск,г,124705,47.1383333333333,39.7508333333333,41
Ростовская область,Родионово-Несветайский,Новоегоровка,х,82,47.6122222222222,39.6063888888889,27
Ростовская область,Веселовский,Средний Маныч,п,1062,47.2216666666667,40.6713888888889,64
